size_bytes,filename,filepath,is_empty,wav_readable,scan_status,recorder_id,start_dt,date,month,birdnet_week48,session,file_id,min_to_sunrise,min_to_sunset,solar_slot,duration_s,samplerate,channels,format,subtype,end_dt,birdnet_status,perch_status,updated_at,last_error
1382400865,2453AC0263FBD00C_20250506_190000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250506_190000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-06 19:00:00,2025-05-06,5.0,17.0,evening,2453AC0263FBD00C_20250506_190000,,-123.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-06 21:00:00.000000,pending,pending,2026-01-05 13:58:59.918883,
1381440865,2453AC0263FBD00C_20250506_210005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250506_210005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-06 21:00:05,2025-05-06,5.0,17.0,evening,2453AC0263FBD00C_20250506_210005,,-3.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-06 23:00:00.000000,pending,pending,2026-01-05 13:58:59.936947,
1382208864,2453AC0263FBD00C_20250507_050001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250507_050001.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-07 05:00:01,2025-05-07,5.0,17.0,morning,2453AC0263FBD00C_20250507_050001,-54.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-07 07:00:00.000000,pending,pending,2026-01-05 13:58:59.957992,
690240864,2453AC0263FBD00C_20250507_070005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250507_070005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-07 07:00:05,2025-05-07,5.0,17.0,morning,2453AC0263FBD00C_20250507_070005,65.4,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-07 08:00:00.000000,pending,pending,2026-01-05 13:58:59.981496,
1382400865,2453AC0263FBD00C_20250507_190500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250507_190500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-07 19:05:00,2025-05-07,5.0,17.0,evening,2453AC0263FBD00C_20250507_190500,,-120.2,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-07 21:05:00.000000,pending,pending,2026-01-05 13:59:00.001708,
1381440865,2453AC0263FBD00C_20250507_210505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250507_210505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-07 21:05:05,2025-05-07,5.0,17.0,evening,2453AC0263FBD00C_20250507_210505,,-0.1,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-07 23:05:00.000000,pending,pending,2026-01-05 13:59:00.027685,
1382208864,2453AC0263FBD00C_20250508_045501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250508_045501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-08 04:55:01,2025-05-08,5.0,18.0,morning,2453AC0263FBD00C_20250508_045501,-58.0,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-08 06:55:00.000000,pending,pending,2026-01-05 13:59:00.048621,
690240864,2453AC0263FBD00C_20250508_065505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250508_065505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-08 06:55:05,2025-05-08,5.0,18.0,morning,2453AC0263FBD00C_20250508_065505,62.1,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-08 07:55:00.000000,pending,pending,2026-01-05 13:59:00.069749,
1382400865,2453AC0263FBD00C_20250508_190500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250508_190500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-08 19:05:00,2025-05-08,5.0,18.0,evening,2453AC0263FBD00C_20250508_190500,,-121.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-08 21:05:00.000000,pending,pending,2026-01-05 13:59:00.090682,
1381440865,2453AC0263FBD00C_20250508_210505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250508_210505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-08 21:05:05,2025-05-08,5.0,18.0,evening,2453AC0263FBD00C_20250508_210505,,-1.7,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-08 23:05:00.000000,pending,pending,2026-01-05 13:59:00.111301,
1382208864,2453AC0263FBD00C_20250509_045501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250509_045501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-09 04:55:01,2025-05-09,5.0,18.0,morning,2453AC0263FBD00C_20250509_045501,-56.3,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-09 06:55:00.000000,pending,pending,2026-01-05 13:59:00.116807,
690240864,2453AC0263FBD00C_20250509_065505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250509_065505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-09 06:55:05,2025-05-09,5.0,18.0,morning,2453AC0263FBD00C_20250509_065505,63.8,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-09 07:55:00.000000,pending,pending,2026-01-05 13:59:00.155127,
488,2453AC0263FBD00C_20250509_190500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250509_190500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-09 19:05:00,2025-05-09,5.0,18.0,evening,2453AC0263FBD00C_20250509_190500,,-123.4,sunset_-120,0.0,96000.0,1.0,WAV,PCM_16,2025-05-09 19:05:00.000000,pending,pending,2026-01-05 13:59:00.170976,
0,2453AC0263FBD00C_20250509_210505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250509_210505.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
717504865,2453AC0263FBD00C_20250520_201743.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250520_201743.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-20 20:17:43,2025-05-20,5.0,19.0,evening,2453AC0263FBD00C_20250520_201743,,-67.0,sunset_-60,3737.0,96000.0,1.0,WAV,PCM_16,2025-05-20 21:20:00.000000,pending,pending,2026-01-05 13:59:00.190996,
1381440865,2453AC0263FBD00C_20250520_212005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250520_212005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-20 21:20:05,2025-05-20,5.0,19.0,evening,2453AC0263FBD00C_20250520_212005,,-4.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-20 23:20:00.000000,pending,pending,2026-01-05 13:59:00.200036,
1382400864,2453AC0263FBD00C_20250521_043500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250521_043500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-21 04:35:00,2025-05-21,5.0,19.0,morning,2453AC0263FBD00C_20250521_043500,-58.8,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-21 06:35:00.000000,pending,pending,2026-01-05 13:59:00.228514,
690240864,2453AC0263FBD00C_20250521_063505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250521_063505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-21 06:35:05,2025-05-21,5.0,19.0,morning,2453AC0263FBD00C_20250521_063505,61.3,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-21 07:35:00.000000,pending,pending,2026-01-05 13:59:00.249820,
1382400865,2453AC0263FBD00C_20250521_192500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250521_192500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-21 19:25:00,2025-05-21,5.0,19.0,evening,2453AC0263FBD00C_20250521_192500,,-121.1,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-21 21:25:00.000000,pending,pending,2026-01-05 13:59:00.272654,
1381440865,2453AC0263FBD00C_20250521_212505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250521_212505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-21 21:25:05,2025-05-21,5.0,19.0,evening,2453AC0263FBD00C_20250521_212505,,-1.0,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-21 23:25:00.000000,pending,pending,2026-01-05 13:59:00.291712,
1382400864,2453AC0263FBD00C_20250522_043500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250522_043500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-22 04:35:00,2025-05-22,5.0,20.0,morning,2453AC0263FBD00C_20250522_043500,-57.6,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-22 06:35:00.000000,pending,pending,2026-01-05 13:59:00.310245,
690240864,2453AC0263FBD00C_20250522_063505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250522_063505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-22 06:35:05,2025-05-22,5.0,20.0,morning,2453AC0263FBD00C_20250522_063505,62.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-22 07:35:00.000000,pending,pending,2026-01-05 13:59:00.331810,
1382400865,2453AC0263FBD00C_20250522_192500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250522_192500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-22 19:25:00,2025-05-22,5.0,20.0,evening,2453AC0263FBD00C_20250522_192500,,-122.5,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-22 21:25:00.000000,pending,pending,2026-01-05 13:59:00.350792,
1381440865,2453AC0263FBD00C_20250522_212505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250522_212505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-22 21:25:05,2025-05-22,5.0,20.0,evening,2453AC0263FBD00C_20250522_212505,,-2.4,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-22 23:25:00.000000,pending,pending,2026-01-05 13:59:00.371769,
1382400864,2453AC0263FBD00C_20250523_043500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250523_043500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-23 04:35:00,2025-05-23,5.0,20.0,morning,2453AC0263FBD00C_20250523_043500,-56.4,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-23 06:35:00.000000,pending,pending,2026-01-05 13:59:00.389269,
690240864,2453AC0263FBD00C_20250523_063505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250523_063505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-23 06:35:05,2025-05-23,5.0,20.0,morning,2453AC0263FBD00C_20250523_063505,63.7,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-23 07:35:00.000000,pending,pending,2026-01-05 13:59:00.405867,
1382400865,2453AC0263FBD00C_20250523_192500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250523_192500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-23 19:25:00,2025-05-23,5.0,20.0,evening,2453AC0263FBD00C_20250523_192500,,-123.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-23 21:25:00.000000,pending,pending,2026-01-05 13:59:00.421801,
817086464,2453AC0263FBD00C_20250523_212505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250523_212505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-23 21:25:05,2025-05-23,5.0,20.0,evening,2453AC0263FBD00C_20250523_212505,,-3.7,sunset_0,4255.656125,96000.0,1.0,WAV,PCM_16,2025-05-23 22:36:00.656125,pending,pending,2026-01-05 13:59:00.441335,
1382400864,2453AC0263FBD00C_20250524_043000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250524_043000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-24 04:30:00,2025-05-24,5.0,20.0,morning,2453AC0263FBD00C_20250524_043000,-60.2,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-24 06:30:00.000000,pending,pending,2026-01-05 13:59:00.465307,
690240864,2453AC0263FBD00C_20250524_063005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250524_063005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-24 06:30:05,2025-05-24,5.0,20.0,morning,2453AC0263FBD00C_20250524_063005,59.9,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-24 07:30:00.000000,pending,pending,2026-01-05 13:59:00.481403,
1382400865,2453AC0263FBD00C_20250524_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250524_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-24 19:30:00,2025-05-24,5.0,20.0,evening,2453AC0263FBD00C_20250524_193000,,-120.1,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-24 21:30:00.000000,pending,pending,2026-01-05 13:59:00.515282,
1381440865,2453AC0263FBD00C_20250524_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250524_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-24 21:30:05,2025-05-24,5.0,20.0,evening,2453AC0263FBD00C_20250524_213005,,-0.0,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-24 23:30:00.000000,pending,pending,2026-01-05 13:59:00.538010,
1382400865,2453AC0263FBD00C_20250525_043000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250525_043000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-25 04:30:00,2025-05-25,5.0,20.0,morning,2453AC0263FBD00C_20250525_043000,-59.1,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-25 06:30:00.000000,pending,pending,2026-01-05 13:59:00.562435,
690240865,2453AC0263FBD00C_20250525_063005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250525_063005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-25 06:30:05,2025-05-25,5.0,20.0,morning,2453AC0263FBD00C_20250525_063005,61.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-25 07:30:00.000000,pending,pending,2026-01-05 13:59:00.583057,
1382400865,2453AC0263FBD00C_20250525_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250525_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-25 19:30:00,2025-05-25,5.0,20.0,evening,2453AC0263FBD00C_20250525_193000,,-121.4,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-25 21:30:00.000000,pending,pending,2026-01-05 13:59:00.599951,
1381440865,2453AC0263FBD00C_20250525_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250525_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-25 21:30:05,2025-05-25,5.0,20.0,evening,2453AC0263FBD00C_20250525_213005,,-1.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-25 23:30:00.000000,pending,pending,2026-01-05 13:59:00.617351,
1382400865,2453AC0263FBD00C_20250526_043000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250526_043000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-26 04:30:00,2025-05-26,5.0,20.0,morning,2453AC0263FBD00C_20250526_043000,-58.1,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-26 06:30:00.000000,pending,pending,2026-01-05 13:59:00.642063,
690240865,2453AC0263FBD00C_20250526_063005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250526_063005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-26 06:30:05,2025-05-26,5.0,20.0,morning,2453AC0263FBD00C_20250526_063005,62.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-26 07:30:00.000000,pending,pending,2026-01-05 13:59:00.665209,
1382400865,2453AC0263FBD00C_20250526_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250526_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-26 19:30:00,2025-05-26,5.0,20.0,evening,2453AC0263FBD00C_20250526_193000,,-122.7,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-26 21:30:00.000000,pending,pending,2026-01-05 13:59:00.687223,
1381440865,2453AC0263FBD00C_20250526_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250526_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-26 21:30:05,2025-05-26,5.0,20.0,evening,2453AC0263FBD00C_20250526_213005,,-2.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-26 23:30:00.000000,pending,pending,2026-01-05 13:59:00.705251,
1382208865,2453AC0263FBD00C_20250527_043001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250527_043001.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-27 04:30:01,2025-05-27,5.0,20.0,morning,2453AC0263FBD00C_20250527_043001,-57.0,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-27 06:30:00.000000,pending,pending,2026-01-05 13:59:00.721028,
690240865,2453AC0263FBD00C_20250527_063005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250527_063005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-27 06:30:05,2025-05-27,5.0,20.0,morning,2453AC0263FBD00C_20250527_063005,63.1,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-27 07:30:00.000000,pending,pending,2026-01-05 13:59:00.738606,
1382400865,2453AC0263FBD00C_20250527_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250527_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-27 19:30:00,2025-05-27,5.0,20.0,evening,2453AC0263FBD00C_20250527_193000,,-123.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-27 21:30:00.000000,pending,pending,2026-01-05 13:59:00.753404,
1381440865,2453AC0263FBD00C_20250527_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250527_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-27 21:30:05,2025-05-27,5.0,20.0,evening,2453AC0263FBD00C_20250527_213005,,-3.8,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-27 23:30:00.000000,pending,pending,2026-01-05 13:59:00.771353,
540508160,2453AC0263FBD00C_20250528_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250528_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-28 04:25:01,2025-05-28,5.0,20.0,morning,2453AC0263FBD00C_20250528_042501,-61.0,,sunrise_-60,2815.144125,96000.0,1.0,WAV,PCM_16,2025-05-28 05:11:56.144125,pending,pending,2026-01-05 13:59:00.787133,
690240865,2453AC0263FBD00C_20250528_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250528_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-28 06:25:05,2025-05-28,5.0,20.0,morning,2453AC0263FBD00C_20250528_062505,59.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-28 07:25:00.000000,pending,pending,2026-01-05 13:59:00.803326,
1382208864,2453AC0263FBD00C_20250529_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250529_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-29 04:25:01,2025-05-29,5.0,20.0,morning,2453AC0263FBD00C_20250529_042501,-60.1,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-29 06:25:00.000000,pending,pending,2026-01-05 13:59:00.817751,
690240864,2453AC0263FBD00C_20250529_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250529_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-29 06:25:05,2025-05-29,5.0,20.0,morning,2453AC0263FBD00C_20250529_062505,60.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-29 07:25:00.000000,pending,pending,2026-01-05 13:59:00.835027,
1382400865,2453AC0263FBD00C_20250529_193500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250529_193500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-29 19:35:00,2025-05-29,5.0,20.0,evening,2453AC0263FBD00C_20250529_193500,,-121.3,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-29 21:35:00.000000,pending,pending,2026-01-05 13:59:00.849226,
1381440865,2453AC0263FBD00C_20250529_213505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250529_213505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-29 21:35:05,2025-05-29,5.0,20.0,evening,2453AC0263FBD00C_20250529_213505,,-1.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-29 23:35:00.000000,pending,pending,2026-01-05 13:59:00.868670,
1382208865,2453AC0263FBD00C_20250530_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250530_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-30 04:25:01,2025-05-30,5.0,20.0,morning,2453AC0263FBD00C_20250530_042501,-59.2,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-30 06:25:00.000000,pending,pending,2026-01-05 13:59:00.882634,
690240865,2453AC0263FBD00C_20250530_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250530_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-30 06:25:05,2025-05-30,5.0,20.0,morning,2453AC0263FBD00C_20250530_062505,60.9,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-30 07:25:00.000000,pending,pending,2026-01-05 13:59:00.897547,
1382400865,2453AC0263FBD00C_20250530_193500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250530_193500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-30 19:35:00,2025-05-30,5.0,20.0,evening,2453AC0263FBD00C_20250530_193500,,-122.4,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-30 21:35:00.000000,pending,pending,2026-01-05 13:59:00.924964,
1381440865,2453AC0263FBD00C_20250530_213505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250530_213505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-30 21:35:05,2025-05-30,5.0,20.0,evening,2453AC0263FBD00C_20250530_213505,,-2.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-30 23:35:00.000000,pending,pending,2026-01-05 13:59:00.947338,
1382208865,2453AC0263FBD00C_20250531_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250531_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-31 04:25:01,2025-05-31,5.0,20.0,morning,2453AC0263FBD00C_20250531_042501,-58.4,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-05-31 06:25:00.000000,pending,pending,2026-01-05 13:59:00.966186,
690240865,2453AC0263FBD00C_20250531_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250531_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-31 06:25:05,2025-05-31,5.0,20.0,morning,2453AC0263FBD00C_20250531_062505,61.7,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-05-31 07:25:00.000000,pending,pending,2026-01-05 13:59:00.988758,
1382400865,2453AC0263FBD00C_20250531_193500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250531_193500.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-31 19:35:00,2025-05-31,5.0,20.0,evening,2453AC0263FBD00C_20250531_193500,,-123.5,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-05-31 21:35:00.000000,pending,pending,2026-01-05 13:59:01.007661,
1381440865,2453AC0263FBD00C_20250531_213505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250531_213505.WAV,False,True,scanned,2453AC0263FBD00C,2025-05-31 21:35:05,2025-05-31,5.0,20.0,evening,2453AC0263FBD00C_20250531_213505,,-3.4,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-05-31 23:35:00.000000,pending,pending,2026-01-05 13:59:01.025773,
1382208865,2453AC0263FBD00C_20250601_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250601_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-01 04:25:01,2025-06-01,6.0,21.0,morning,2453AC0263FBD00C_20250601_042501,-57.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-01 06:25:00.000000,pending,pending,2026-01-05 13:59:01.041496,
690240865,2453AC0263FBD00C_20250601_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250601_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-01 06:25:05,2025-06-01,6.0,21.0,morning,2453AC0263FBD00C_20250601_062505,62.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-01 07:25:00.000000,pending,pending,2026-01-05 13:59:01.059379,
488,2453AC0263FBD00C_20250601_145013.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250601_145013.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-01 14:50:13,2025-06-01,6.0,21.0,other,2453AC0263FBD00C_20250601_145013,,,other_time,0.0,96000.0,1.0,WAV,PCM_16,2025-06-01 14:50:13.000000,pending,pending,2026-01-05 13:59:01.067147,
1382208865,2453AC0263FBD00C_20250602_042501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250602_042501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-02 04:25:01,2025-06-02,6.0,21.0,morning,2453AC0263FBD00C_20250602_042501,-56.8,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-02 06:25:00.000000,pending,pending,2026-01-05 13:59:01.090993,
690240865,2453AC0263FBD00C_20250602_062505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250602_062505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-02 06:25:05,2025-06-02,6.0,21.0,morning,2453AC0263FBD00C_20250602_062505,63.3,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-02 07:25:00.000000,pending,pending,2026-01-05 13:59:01.107481,
